@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,frequency,unit,time,Frequency,Unit,Time
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-06,1982-12-06,10.365,10.365,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-07,1982-12-07,11.06,11.06,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-08,1982-12-08,10.782,10.782,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-09,1982-12-09,10.452,10.452,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-10,1982-12-10,10.435,10.435,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-13,1982-12-13,10.3,10.3,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-14,1982-12-14,10.822,10.822,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-15,1982-12-15,10.318,10.318,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-16,1982-12-16,10.5,10.5,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-17,1982-12-17,10.3,10.3,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-20,1982-12-20,10.376,10.376,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-21,1982-12-21,10.49,10.49,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-22,1982-12-22,10.71,10.71,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-23,1982-12-23,10.628,10.628,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-24,1982-12-24,10.75,10.75,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-29,1982-12-29,11.11,11.11,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-30,1982-12-30,11.055,11.055,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1982-12-31,1982-12-31,10.87,10.87,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-04,1983-01-04,11.065,11.065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-05,1983-01-05,11.099,11.099,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-06,1983-01-06,11.291,11.291,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-07,1983-01-07,11.23,11.23,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-10,1983-01-10,12.02,12.02,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-11,1983-01-11,12.222,12.222,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-12,1983-01-12,12.095,12.095,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-13,1983-01-13,12.435,12.435,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-14,1983-01-14,12.3,12.3,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-17,1983-01-17,12.973,12.973,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-18,1983-01-18,12.69,12.69,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-19,1983-01-19,13.108,13.108,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-20,1983-01-20,12.798,12.798,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-21,1983-01-21,12.83,12.83,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-24,1983-01-24,12.2,12.2,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-25,1983-01-25,12.773,12.773,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-26,1983-01-26,12.99,12.99,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-27,1983-01-27,13.172,13.172,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-28,1983-01-28,13.35,13.35,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-01-31,1983-01-31,13.82,13.82,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-01,1983-02-01,14.302,14.302,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-02,1983-02-02,13.715,13.715,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-03,1983-02-03,14.36,14.36,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-04,1983-02-04,14.152,14.152,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-05,1983-02-05,7.54,7.54,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-07,1983-02-07,13.69,13.69,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-08,1983-02-08,14.1,14.1,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-09,1983-02-09,13.83,13.83,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-10,1983-02-10,13.9,13.9,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-11,1983-02-11,14.262,14.262,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-14,1983-02-14,14.172,14.172,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-15,1983-02-15,14.668,14.668,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-16,1983-02-16,14.602,14.602,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-17,1983-02-17,14.663,14.663,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-18,1983-02-18,14.45,14.45,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-21,1983-02-21,14.46,14.46,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-22,1983-02-22,14.407,14.407,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-23,1983-02-23,13.305,13.305,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-24,1983-02-24,13.535,13.535,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-25,1983-02-25,13.255,13.255,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-02-28,1983-02-28,11.7,11.7,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-01,1983-03-01,10.68,10.68,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-02,1983-03-02,10.997,10.997,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-03,1983-03-03,10.942,10.942,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-04,1983-03-04,10.596,10.596,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-07,1983-03-07,10.478,10.478,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-08,1983-03-08,10.598,10.598,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-09,1983-03-09,10.6,10.6,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-10,1983-03-10,10.98,10.98,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-11,1983-03-11,10.87,10.87,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-14,1983-03-14,10.943,10.943,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-15,1983-03-15,11.25,11.25,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-16,1983-03-16,10.83,10.83,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-17,1983-03-17,10.642,10.642,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-18,1983-03-18,10.615,10.615,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-21,1983-03-21,10.24,10.24,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-22,1983-03-22,10.6,10.6,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-23,1983-03-23,10.235,10.235,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-24,1983-03-24,10.575,10.575,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-25,1983-03-25,10.39,10.39,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-28,1983-03-28,10.312,10.312,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-29,1983-03-29,10.375,10.375,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-30,1983-03-30,10.652,10.652,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-03-31,1983-03-31,10.5,10.5,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-05,1983-04-05,10.975,10.975,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-06,1983-04-06,11.18,11.18,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-07,1983-04-07,11.142,11.142,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-08,1983-04-08,11.02,11.02,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-11,1983-04-11,11.111,11.111,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-12,1983-04-12,11.35,11.35,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-13,1983-04-13,11.221,11.221,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-14,1983-04-14,11.638,11.638,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-15,1983-04-15,11.748,11.748,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-18,1983-04-18,12.295,12.295,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-19,1983-04-19,12.264,12.264,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-20,1983-04-20,11.91,11.91,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-21,1983-04-21,12.422,12.422,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-22,1983-04-22,12.019,12.019,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-25,1983-04-25,12.272,12.272,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-26,1983-04-26,12.198,12.198,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-27,1983-04-27,12.31,12.31,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-28,1983-04-28,11.805,11.805,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-04-29,1983-04-29,11.957,11.957,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-03,1983-05-03,12.117,12.117,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-04,1983-05-04,12.348,12.348,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-05,1983-05-05,12.442,12.442,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-06,1983-05-06,12.402,12.402,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-09,1983-05-09,12.61,12.61,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-10,1983-05-10,12.883,12.883,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-11,1983-05-11,13.165,13.165,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-12,1983-05-12,12.9,12.9,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-13,1983-05-13,12.9,12.9,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-16,1983-05-16,12.966,12.966,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-17,1983-05-17,12.964,12.964,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-18,1983-05-18,13.36,13.36,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-19,1983-05-19,13.41,13.41,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-20,1983-05-20,13.29,13.29,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-23,1983-05-23,12.729,12.729,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-24,1983-05-24,13.24,13.24,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-25,1983-05-25,13.275,13.275,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-26,1983-05-26,13.352,13.352,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-27,1983-05-27,13.225,13.225,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-05-31,1983-05-31,13.545,13.545,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-01,1983-06-01,12.745,12.745,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-02,1983-06-02,12.25,12.25,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-03,1983-06-03,12.195,12.195,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-06,1983-06-06,11.725,11.725,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-07,1983-06-07,11.09,11.09,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-08,1983-06-08,11.1,11.1,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-09,1983-06-09,11.25,11.25,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-10,1983-06-10,11.733,11.733,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-13,1983-06-13,11.728,11.728,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-14,1983-06-14,11.712,11.712,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-15,1983-06-15,11.398,11.398,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-16,1983-06-16,11.55,11.55,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-17,1983-06-17,11.72,11.72,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-20,1983-06-20,11.56,11.56,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-21,1983-06-21,11.74,11.74,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-22,1983-06-22,12.157,12.157,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-23,1983-06-23,12.1,12.1,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-24,1983-06-24,12.305,12.305,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-27,1983-06-27,12.262,12.262,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-28,1983-06-28,11.588,11.588,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-29,1983-06-29,11.63,11.63,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-06-30,1983-06-30,11.598,11.598,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-01,1983-07-01,11.565,11.565,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-04,1983-07-04,11.645,11.645,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-05,1983-07-05,11.48,11.48,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-06,1983-07-06,11.42,11.42,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-07,1983-07-07,11.61,11.61,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-08,1983-07-08,12.033,12.033,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-11,1983-07-11,12.08,12.08,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-12,1983-07-12,12.382,12.382,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-13,1983-07-13,12.15,12.15,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-14,1983-07-14,12.19,12.19,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-15,1983-07-15,11.968,11.968,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-18,1983-07-18,11.95,11.95,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-19,1983-07-19,12.133,12.133,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-20,1983-07-20,12.258,12.258,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-21,1983-07-21,12.547,12.547,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1983-07-22,1983-07-22,12.28,12.28,D,USD,,Daily,US Dollar,
